GeneID	Symbol	Name	Disease	Phenotype	Function
10465	PPIH	.	0	0	1
23759	PPIL2	.	0	0	1
85313	PPIL4	.	0	0	1
285755	PPIL6	.	0	0	1
9677	PPIP5K1	.	0	0	1
23262	PPIP5K2	.	0	0	1
5493	PPL	.	0	0	1
5494	PPM1A	.	0	0	1
5495	PPM1B	.	0	0	1
8493	PPM1D	.	0	0	1
22843	PPM1E	.	0	0	1
9647	PPM1F	.	0	0	1
5496	PPM1G	.	0	0	1
57460	PPM1H	.	0	0	1
333926	PPM1J	.	0	0	1
152926	PPM1K	.	0	0	1
51400	PPME1	.	0	0	1
5498	PPOX	.	0	0	1
5499	PPP1CA	.	0	0	1
5500	PPP1CB	.	0	0	1
5501	PPP1CC	.	0	0	1
5514	PPP1R10	.	0	0	1
6992	PPP1R11	.	1	0	1
4659	PPP1R12A	.	0	0	1
4660	PPP1R12B	.	0	0	1
23368	PPP1R13B	.	0	0	1
10848	PPP1R13L	.	0	0	1
94274	PPP1R14A	.	0	0	1
26472	PPP1R14B	.	0	0	1
81706	PPP1R14C	.	0	0	1
23645	PPP1R15A	.	0	0	1
84919	PPP1R15B	.	0	0	1
84988	PPP1R16A	.	0	0	1
170954	PPP1R18	.	0	0	1
5502	PPP1R1A	.	0	0	1
84152	PPP1R1B	.	0	0	1
5504	PPP1R2	.	1	1	1
9858	PPP1R26	.	0	0	1
221908	PPP1R35	.	0	0	1
5506	PPP1R3A	.	0	0	1
79660	PPP1R3B	.	0	0	1
5509	PPP1R3D	.	0	0	1
89801	PPP1R3F	.	0	0	1
5510	PPP1R7	.	0	0	1
55607	PPP1R9A	.	0	0	1
5516	PPP2CB	.	0	0	1
5518	PPP2R1A	.	0	0	1
5519	PPP2R1B	.	1	0	1
5520	PPP2R2A	.	0	0	1
55844	PPP2R2D	.	0	0	1
5524	PPP2R4	.	0	0	1
5530	PPP3CA	.	0	0	1
5535	PPP3R2	.	0	0	1
5531	PPP4C	.	0	0	1
9989	PPP4R1	.	0	0	1
55671	PPP4R3A	.	0	0	1
139420	PPP4R3CP	.	1	0	1
5537	PPP6C	.	0	0	1
22870	PPP6R1	.	0	0	1
5538	PPT1	.	0	0	1
9374	PPT2	.	0	0	1
160760	PPTC7	.	0	0	1
23614	PPY2P	.	0	0	1
10084	PQBP1	.	0	0	1
130814	PQLC3	.	0	0	1
84279	PRADC1	.	0	0	1
157285	PRAG1	.	0	0	1
23532	PRAME	.	0	0	1
5542	PRB1	.	0	0	1
5544	PRB3	.	0	0	1
5545	PRB4	.	0	0	1
9055	PRC1	.	0	0	1
639	PRDM1	.	0	0	1
56980	PRDM10	.	0	0	1
63977	PRDM15	.	1	0	1
7799	PRDM2	.	0	0	1
93166	PRDM6	.	1	0	1
5052	PRDX1	.	1	0	1
7001	PRDX2	.	0	0	1
10935	PRDX3	.	0	0	1
10549	PRDX4	.	0	0	1
25824	PRDX5	.	0	0	1
9588	PRDX6	.	0	0	1
27166	PRELID1	.	0	0	1
51012	PRELID3B	.	0	0	1
5550	PREP	.	0	0	1
9581	PREPL	.	0	0	1
57580	PREX1	.	0	0	1
80243	PREX2	.	0	0	1
23574	PRG1	.	0	0	1
5553	PRG2	.	0	0	1
10216	PRG4	.	0	0	1
144165	PRICKLE1	.	0	0	1
166336	PRICKLE2	.	0	0	1
5557	PRIM1	.	1	0	1
5558	PRIM2	.	1	0	1
201973	PRIMPOL	.	0	0	1
5562	PRKAA1	.	0	1	1
5563	PRKAA2	.	0	0	1
5565	PRKAB2	.	1	0	1
5566	PRKACA	.	0	1	1
5571	PRKAG1	.	0	0	1
53632	PRKAG3	.	1	0	1
5573	PRKAR1A	.	0	0	1
5576	PRKAR2A	.	0	0	1
5577	PRKAR2B	.	0	0	1
5578	PRKCA	.	0	0	1
5579	PRKCB	.	0	0	1
5580	PRKCD	.	0	0	1
112464	PRKCDBP	.	0	0	1
5584	PRKCI	.	0	0	1
5588	PRKCQ	.	0	0	1
439949	PRKCQ-AS1	.	1	0	1
5589	PRKCSH	.	0	0	1
5587	PRKD1	.	0	0	1
25865	PRKD2	.	0	0	1
5591	PRKDC	.	0	0	1
8575	PRKRA	.	0	0	1
79706	PRKRIP1	.	1	0	1
5613	PRKX	.	1	1	1
5616	PRKY	.	0	0	1
5617	PRL	.	0	0	1
5618	PRLR	.	0	0	1
3276	PRMT1	.	0	1	1
10196	PRMT3	.	0	0	1
55170	PRMT6	.	0	0	1
54496	PRMT7	.	0	0	1
90826	PRMT9	.	0	0	1
23627	PRND	.	0	0	1
5621	PRNP	.	0	0	1
29053	PRO0628	.	0	0	1
114224	PRO2852	.	1	0	1
10544	PROCR	.	0	1	1
5625	PRODH	.	0	0	1
84432	PROK1	.	0	0	1
60675	PROK2	.	0	0	1
58503	PROL1	.	0	0	1
11212	PROSC	.	0	0	1
5629	PROX1	.	0	1	1
8559	PRPF18	.	1	1	1
27339	PRPF19	.	0	0	1
9129	PRPF3	.	0	1	1
26121	PRPF31	.	0	0	1
55015	PRPF39	.	0	0	1
9128	PRPF4	.	0	1	1
55660	PRPF40A	.	0	0	1
8899	PRPF4B	.	0	0	1
5961	PRPH2	.	0	0	1
5631	PRPS1	.	0	0	1
5634	PRPS2	.	0	0	1
55771	PRR11	.	0	0	1
54458	PRR13	.	0	0	1
253143	PRR14L	.	0	0	1
222171	PRR15	.	0	0	1
51334	PRR16	.	0	0	1
729627	PRR23A	.	0	0	1
7916	PRRC2A	.	0	0	1
84726	PRRC2B	.	0	0	1
23215	PRRC2C	.	0	0	1
5638	PRRG1	.	0	0	1
80863	PRRT1	.	0	0	1
285368	PRRT3	.	0	0	1
5644	PRSS1	.	0	0	1
8492	PRSS12	.	0	0	1
11098	PRSS23	.	0	0	1
5646	PRSS3	.	0	0	1
167681	PRSS35	.	0	0	1
154754	PRSS3P2	.	0	0	1
56952	PRTFDC1	.	0	0	1
283659	PRTG	.	0	0	1
58497	PRUNE1	.	0	0	1
158471	PRUNE2	.	0	0	1
110468604	PRXL2A	.	0	0	1
5660	PSAP	.	0	0	1
29968	PSAT1	.	0	0	1
23362	PSD3	.	0	0	1
5663	PSEN1	.	0	0	1
5664	PSEN2	.	0	0	1
55851	PSENEN	.	0	0	1
5671	PSG3	.	0	0	1
5676	PSG7	.	0	0	1
11168	PSIP1	.	0	0	1
5681	PSKH1	.	0	0	1
5682	PSMA1	.	0	0	1
5683	PSMA2	.	0	0	1
5684	PSMA3	.	0	0	1
379025	PSMA3-AS1	.	0	0	1
5685	PSMA4	.	0	0	1
5686	PSMA5	.	0	0	1
5687	PSMA6	.	0	0	1
5689	PSMB1	.	0	1	1
5699	PSMB10	.	0	0	1
5691	PSMB3	.	0	0	1
5692	PSMB4	.	0	0	1
5693	PSMB5	.	0	1	1
5694	PSMB6	.	0	1	1
5695	PSMB7	.	0	0	1
5696	PSMB8	.	0	0	1
5698	PSMB9	.	0	0	1
5700	PSMC1	.	0	1	1
5701	PSMC2	.	0	0	1
5702	PSMC3	.	0	0	1
29893	PSMC3IP	.	0	0	1
5704	PSMC4	.	0	0	1
5706	PSMC6	.	0	1	1
5716	PSMD10	.	0	0	1
5717	PSMD11	.	0	0	1
5718	PSMD12	.	0	0	1
5719	PSMD13	.	0	0	1
10213	PSMD14	.	0	0	1
5708	PSMD2	.	0	0	1
5709	PSMD3	.	0	0	1
5711	PSMD5	.	0	0	1
253039	PSMD5-AS1	.	0	0	1
5713	PSMD7	.	0	0	1
10197	PSME3	.	0	0	1
23198	PSME4	.	0	0	1
9491	PSMF1	.	0	0	1
8624	PSMG1	.	0	0	1
56984	PSMG2	.	0	0	1
84262	PSMG3	.	0	0	1
389362	PSMG4	.	0	0	1
55269	PSPC1	.	0	0	1
5723	PSPH	.	0	0	1
8781	PSPHP1	.	1	0	1
84722	PSRC1	.	1	0	1
9050	PSTPIP2	.	1	0	1
5724	PTAFR	.	0	0	1
5725	PTBP1	.	0	0	1
58155	PTBP2	.	0	0	1
9991	PTBP3	.	0	0	1
26024	PTCD1	.	0	0	1
55037	PTCD3	.	0	0	1
5727	PTCH1	.	0	0	1
8643	PTCH2	.	0	0	1
139411	PTCHD1	.	1	0	1
387647	PTCHD3P1	.	0	0	1
442213	PTCHD4	.	1	1	1
171558	PTCRA	.	0	0	1
9791	PTDSS1	.	1	0	1
5728	PTEN	.	0	0	1
9317	PTER	.	0	0	1
5729	PTGDR	.	1	0	1
5730	PTGDS	.	0	0	1
5732	PTGER2	.	0	0	1
5733	PTGER3	.	0	0	1
5734	PTGER4	.	0	0	1
9536	PTGES	.	0	0	1
10728	PTGES3	.	0	0	1
5737	PTGFR	.	0	0	1
5740	PTGIS	.	0	0	1
22949	PTGR1	.	1	0	1
145482	PTGR2	.	1	0	1
5742	PTGS1	.	0	0	1
5743	PTGS2	.	0	0	1
5741	PTH	.	0	0	1
5746	PTH2R	.	0	0	1
5744	PTHLH	.	0	0	1
5747	PTK2	.	0	0	1
5754	PTK7	.	0	0	1
5757	PTMA	.	0	0	1
326626	PTMAP7	.	0	0	1
5763	PTMS	.	0	0	1
7803	PTP4A1	.	0	0	1
100421681	PTP4A1P7	.	0	0	1
8073	PTP4A2	.	0	0	1
138639	PTPDC1	.	0	0	1
114971	PTPMT1	.	0	0	1
5781	PTPN11	.	0	0	1
5783	PTPN13	.	0	1	1
5771	PTPN2	.	0	0	1
11099	PTPN21	.	0	0	1
26191	PTPN22	.	0	0	1
25930	PTPN23	.	0	0	1
5775	PTPN4	.	0	0	1
5777	PTPN6	.	0	0	1
5778	PTPN7	.	0	0	1
5780	PTPN9	.	0	0	1
5787	PTPRB	.	0	0	1
5788	PTPRC	.	0	0	1
5789	PTPRD	.	0	0	1
5792	PTPRF	.	0	0	1
5793	PTPRG	.	0	0	1
5794	PTPRH	.	0	0	1
5795	PTPRJ	.	0	0	1
5796	PTPRK	.	1	1	1
5797	PTPRM	.	0	0	1
5800	PTPRO	.	0	0	1
284119	PTRF	.	0	0	1
138428	PTRH1	.	0	0	1
391356	PTRHD1	.	0	0	1
9232	PTTG1	.	1	0	1
754	PTTG1IP	.	0	0	1
26255	PTTG3P	.	0	0	1
5806	PTX3	.	0	0	1
22827	PUF60	.	0	0	1
9698	PUM1	.	0	0	1
23369	PUM2	.	0	0	1
9933	PUM3	.	0	0	1
5813	PURA	.	0	0	1
5814	PURB	.	0	0	1
29942	PURG	.	0	0	1
83480	PUS3	.	0	0	1
54517	PUS7	.	0	0	1
83448	PUS7L	.	0	0	1
5817	PVR	.	0	0	1
5820	PVT1	.	0	1	1
8123	PWAR5	.	1	0	1
11137	PWP1	.	0	0	1
791114	PWRN1	.	1	0	1
791115	PWRN2	.	0	0	1
114825	PWWP2A	.	0	0	1
170394	PWWP2B	.	1	0	1
54899	PXK	.	0	0	1
92370	PXYLP1	.	0	0	1
29108	PYCARD	.	0	0	1
65263	PYCRL	.	0	0	1
5834	PYGB	.	0	0	1
5836	PYGL	.	0	0	1
5837	PYGM	.	1	0	1
90780	PYGO2	.	0	0	1
79912	PYROXD1	.	0	0	1
5697	PYY	.	0	0	1
5860	QDPR	.	0	0	1
9444	QKI	.	0	0	1
25797	QPCT	.	0	0	1
23475	QPRT	.	0	0	1
54870	QRICH1	.	0	0	1
55278	QRSL1	.	0	0	1
79832	QSER1	.	0	0	1
169714	QSOX2	.	0	0	1
203069	R3HCC1	.	0	0	1
22864	R3HDM2	.	0	0	1
91300	R3HDM4	.	0	0	1
8766	RAB11A	.	0	0	1
9230	RAB11B	.	0	0	1
80223	RAB11FIP1	.	0	0	1
22841	RAB11FIP2	.	0	0	1
9727	RAB11FIP3	.	0	0	1
201475	RAB12	.	0	0	1
51552	RAB14	.	0	0	1
5861	RAB1A	.	0	0	1
81876	RAB1B	.	0	0	1
23011	RAB21	.	0	0	1
57403	RAB22A	.	0	0	1
51715	RAB23	.	0	0	1
57111	RAB25	.	0	0	1
5873	RAB27A	.	0	0	1
5874	RAB27B	.	1	0	1
9364	RAB28	.	0	0	1
8934	RAB29	.	0	0	1
5862	RAB2A	.	0	0	1
84932	RAB2B	.	0	0	1
11031	RAB31	.	0	0	1
10981	RAB32	.	0	0	1
9363	RAB33A	.	0	0	1
83871	RAB34	.	0	1	1
116442	RAB39B	.	0	1	1
5865	RAB3B	.	0	0	1
22930	RAB3GAP1	.	0	0	1
25782	RAB3GAP2	.	0	0	1
117177	RAB3IP	.	0	0	1
10966	RAB40B	.	0	0	1
5867	RAB4A	.	1	0	1
53916	RAB4B	.	0	0	1
5868	RAB5A	.	0	0	1
5869	RAB5B	.	0	0	1
5878	RAB5C	.	0	0	1
51560	RAB6B	.	0	0	1
7879	RAB7A	.	0	0	1
51762	RAB8B	.	0	0	1
9367	RAB9A	.	0	0	1
10567	RABAC1	.	0	0	1
9135	RABEP1	.	0	0	1
10244	RABEPK	.	0	0	1
23637	RABGAP1	.	0	0	1
9910	RABGAP1L	.	0	0	1
27342	RABGEF1	.	0	0	1
5876	RABGGTB	.	0	0	1
11158	RABL2B	.	1	0	1
285282	RABL3	.	0	0	1
55684	RABL6	.	0	0	1
5879	RAC1	.	0	0	1
442775	RAC1P2	.	0	0	1
286472	RAC1P4	.	1	0	1
5880	RAC2	.	0	0	1
5881	RAC3	.	0	0	1
29127	RACGAP1	.	0	0	1
83956	RACGAP1P	.	0	0	1
10399	RACK1	.	0	1	1
5810	RAD1	.	0	0	1
56852	RAD18	.	0	0	1
5885	RAD21	.	1	0	1
5886	RAD23A	.	0	0	1
5887	RAD23B	.	0	0	1
10111	RAD50	.	0	0	1
5888	RAD51	.	0	0	1
10635	RAD51AP1	.	0	0	1
5890	RAD51B	.	0	0	1
5889	RAD51C	.	1	0	1
5892	RAD51D	.	0	0	1
5893	RAD52	.	0	0	1
25788	RAD54B	.	0	0	1
8438	RAD54L	.	0	0	1
5883	RAD9A	.	0	1	1
144715	RAD9B	.	0	0	1
8480	RAE1	.	0	0	1
5894	RAF1	.	0	0	1
5896	RAG1	.	0	0	1
26064	RAI14	.	0	0	1
10742	RAI2	.	0	0	1
5898	RALA	.	0	0	1
5899	RALB	.	0	0	1
10928	RALBP1	.	0	0	1
253959	RALGAPA1	.	0	0	1
57186	RALGAPA2	.	0	0	1
57148	RALGAPB	.	0	0	1
5900	RALGDS	.	0	0	1
9649	RALGPS1	.	0	0	1
55103	RALGPS2	.	0	0	1
22913	RALY	.	0	0	1
10267	RAMP1	.	0	0	1
10266	RAMP2	.	0	0	1
100190938	RAMP2-AS1	.	0	0	1
10268	RAMP3	.	0	0	1
5902	RANBP1	.	0	0	1
57610	RANBP10	.	0	0	1
5903	RANBP2	.	0	0	1
26953	RANBP6	.	0	0	1
10048	RANBP9	.	0	0	1
5905	RANGAP1	.	0	0	1
29098	RANGRF	.	0	0	1
5906	RAP1A	.	0	0	1
5909	RAP1GAP	.	0	0	1
5910	RAP1GDS1	.	0	0	1
5911	RAP2A	.	0	0	1
5912	RAP2B	.	0	0	1
2889	RAPGEF1	.	0	0	1
11069	RAPGEF4	.	0	0	1
51735	RAPGEF6	.	1	0	1
65059	RAPH1	.	0	0	1
5918	RARRES1	.	1	0	1
5919	RARRES2	.	0	0	1
5917	RARS	.	0	0	1
5921	RASA1	.	0	0	1
5922	RASA2	.	0	0	1
22821	RASA3	.	0	0	1
10156	RASA4	.	0	0	1
401331	RASA4CP	.	0	0	1
100133005	RASA4DP	.	0	0	1
9462	RASAL2	.	0	0	1
51655	RASD1	.	0	0	1
23551	RASD2	.	0	0	1
158158	RASEF	.	1	0	1
10125	RASGRP1	.	0	0	1
10235	RASGRP2	.	0	0	1
91608	RASL10B	.	0	0	1
65997	RASL11B	.	0	0	1
11186	RASSF1	.	0	0	1
9770	RASSF2	.	0	0	1
283349	RASSF3	.	0	0	1
83937	RASSF4	.	0	0	1
83593	RASSF5	.	0	0	1
166824	RASSF6	.	0	0	1
11228	RASSF8	.	1	0	1
9182	RASSF9	.	0	0	1
55225	RAVER2	.	0	0	1
5925	RB1	.	0	0	1
9821	RB1CC1	.	0	0	1
57786	RBAK	.	0	0	1
389458	RBAKDN	.	0	0	1
5928	RBBP4	.	0	0	1
5929	RBBP5	.	0	0	1
5930	RBBP6	.	0	0	1
5931	RBBP7	.	0	0	1
10741	RBBP9	.	0	0	1
54715	RBFOX1	.	0	0	1
23543	RBFOX2	.	0	0	1
5933	RBL1	.	0	0	1
5934	RBL2	.	0	0	1
64783	RBM15	.	0	0	1
55696	RBM22	.	0	0	1
55147	RBM23	.	0	0	1
221662	RBM24	.	0	0	1
58517	RBM25	.	0	0	1
64062	RBM26	.	0	0	1
5935	RBM3	.	0	0	1
155435	RBM33	.	0	0	1
55544	RBM38	.	0	0	1
9584	RBM39	.	1	0	1
5936	RBM4	.	0	0	1
375287	RBM43	.	0	0	1
129831	RBM45	.	0	0	1
54502	RBM47	.	0	0	1
84060	RBM48	.	0	0	1
83759	RBM4B	.	0	0	1
10181	RBM5	.	0	0	1
10180	RBM6	.	0	0	1
9939	RBM8A	.	0	0	1
5937	RBMS1	.	0	0	1
5939	RBMS2	.	0	0	1
27316	RBMX	.	1	0	1
51634	RBMX2	.	0	0	1
5947	RBP1	.	0	0	1
5950	RBP4	.	0	0	1
11030	RBPMS	.	0	0	1
348093	RBPMS2	.	0	0	1
9978	RBX1	.	0	1	1
54542	RC3H2	.	0	0	1
1827	RCAN1	.	0	0	1
55213	RCBTB1	.	0	0	1
1104	RCC1	.	0	0	1
9986	RCE1	.	0	0	1
10171	RCL1	.	0	0	1
5954	RCN1	.	0	0	1
5955	RCN2	.	0	0	1
55758	RCOR3	.	0	0	1
157506	RDH10	.	0	0	1
51109	RDH11	.	0	0	1
112724	RDH13	.	0	1	1
5962	RDX	.	0	0	1
8434	RECK	.	0	0	1
5965	RECQL	.	0	0	1
9401	RECQL4	.	0	0	1
65055	REEP1	.	0	0	1
221035	REEP3	.	0	0	1
7905	REEP5	.	0	0	1
5966	REL	.	0	0	1
5970	RELA	.	1	0	1
5971	RELB	.	0	0	1
768211	RELL1	.	0	0	1
5972	REN	.	0	0	1
29803	REPIN1	.	0	0	1
85021	REPS1	.	0	1	1
9185	REPS2	.	0	0	1
11079	RER1	.	1	1	1
473	RERE	.	0	0	1
85004	RERG	.	0	0	1
56729	RETN	.	1	0	1
54884	RETSAT	.	0	0	1
5980	REV3L	.	1	1	1
57455	REXO1	.	0	0	1
25996	REXO2	.	0	0	1
5982	RFC2	.	0	0	1
5983	RFC3	.	0	0	1
5984	RFC4	.	0	0	1
5985	RFC5	.	0	0	1
317671	RFESD	.	0	0	1
117584	RFFL	.	0	0	1
55312	RFK	.	0	0	1
5986	RFNG	.	0	0	1
10740	RFPL1S	.	0	0	1
91869	RFT1	.	0	0	1
23180	RFTN1	.	0	0	1
130132	RFTN2	.	0	0	1
55159	RFWD3	.	0	0	1
5990	RFX2	.	0	0	1
5991	RFX3	.	0	0	1
5993	RFX5	.	0	0	1
57529	RGAG1	.	0	0	1
28984	RGCC	.	0	0	1
23179	RGL1	.	0	0	1
285704	RGMB	.	0	0	1
9104	RGN	.	0	0	1
729540	RGPD6	.	0	0	1
6001	RGS10	.	0	0	1
6002	RGS12	.	0	0	1
5997	RGS2	.	0	0	1
26166	RGS22	.	0	0	1
5998	RGS3	.	0	0	1
5999	RGS4	.	0	0	1
8490	RGS5	.	0	0	1
6000	RGS7	.	0	0	1
401190	RGS7BP	.	0	0	1
84236	RHBDD1	.	0	0	1
57414	RHBDD2	.	0	0	1
64285	RHBDF1	.	0	0	1
57127	RHBG	.	0	0	1
6009	RHEB	.	0	1	1
121268	RHEBL1	.	0	0	1
83695	RHNO1	.	0	0	1
387	RHOA	.	0	0	1
388	RHOB	.	0	0	1
9886	RHOBTB1	.	0	0	1
22836	RHOBTB3	.	1	0	1
389	RHOC	.	0	0	1
29984	RHOD	.	0	0	1
391	RHOG	.	0	0	1
57381	RHOJ	.	0	0	1
23433	RHOQ	.	0	0	1
55288	RHOT1	.	1	0	1
89941	RHOT2	.	0	0	1
58480	RHOU	.	0	0	1
114822	RHPN1	.	0	0	1
85415	RHPN2	.	0	0	1
26150	RIBC2	.	0	0	1
253260	RICTOR	.	0	1	1
10247	RIDA	.	0	0	1
55183	RIF1	.	0	1	1
57494	RIMKLB	.	0	0	1
9699	RIMS2	.	0	0	1
140730	RIMS4	.	0	0	1
54453	RIN2	.	0	0	1
79890	RIN3	.	0	0	1
6015	RING1	.	0	0	1
8780	RIOK3	.	0	0	1
8737	RIPK1	.	0	0	1
8767	RIPK2	.	0	0	1
79567	RIPOR1	.	0	0	1
6016	RIT1	.	0	0	1
84934	RITA1	.	0	0	1
51132	RLIM	.	0	0	1
6013	RLN1	.	0	0	1
6019	RLN2	.	0	0	1
51115	RMDN1	.	0	0	1
151393	RMDN2	.	0	0	1
80010	RMI1	.	0	0	1
55005	RMND1	.	0	0	1
64795	RMND5A	.	0	0	1
64777	RMND5B	.	0	0	1
125050	RN7SK	.	0	0	1
106479208	RN7SKP253	.	0	0	1
106480850	RN7SKP58	.	0	0	1
106480463	RN7SKP97	.	0	0	1
106480959	RN7SL141P	.	0	0	1
106479231	RN7SL16P	.	0	0	1
106479287	RN7SL182P	.	0	0	1
106480972	RN7SL186P	.	0	0	1
106479306	RN7SL230P	.	0	0	1
106481005	RN7SL303P	.	0	0	1
106479335	RN7SL308P	.	0	0	1
106479343	RN7SL329P	.	0	0	1
106479238	RN7SL37P	.	0	0	1
106479374	RN7SL413P	.	0	0	1
107080636	RN7SL417P	.	0	0	1
106481843	RN7SL448P	.	0	0	1
106479395	RN7SL472P	.	0	0	1
106481063	RN7SL515P	.	0	0	1
106481074	RN7SL558P	.	0	0	1
106480484	RN7SL57P	.	0	0	1
106480938	RN7SL60P	.	0	0	1
106479444	RN7SL610P	.	0	0	1
106481111	RN7SL689P	.	0	0	1
106481123	RN7SL737P	.	0	0	1
106479500	RN7SL762P	.	0	0	1
106481141	RN7SL807P	.	0	0	1
106480534	RN7SL813P	.	0	0	1
106479253	RN7SL81P	.	0	0	1
110255169	RNA18S5	.	0	0	1
100008588	RNA18SN5	.	0	0	1
100008589	RNA28SN5	.	0	0	1
100873393	RNA5SP123	.	0	0	1
100873395	RNA5SP125	.	0	0	1
100873399	RNA5SP129	.	0	0	1
100873417	RNA5SP151	.	0	0	1
100873437	RNA5SP173	.	0	0	1
100873441	RNA5SP179	.	0	0	1
100873443	RNA5SP181	.	0	0	1
100873449	RNA5SP187	.	0	0	1
100873453	RNA5SP191	.	0	0	1
100873454	RNA5SP192	.	0	0	1
100873462	RNA5SP201	.	0	0	1
100873469	RNA5SP209	.	0	0	1
100873477	RNA5SP217	.	0	0	1
100873481	RNA5SP222	.	0	0	1
100873500	RNA5SP242	.	0	0	1
100873503	RNA5SP247	.	0	0	1
100873597	RNA5SP331	.	0	0	1
100873607	RNA5SP345	.	0	0	1
100873612	RNA5SP352	.	0	0	1
100873652	RNA5SP399	.	0	0	1
100873657	RNA5SP405	.	0	0	1
106479017	RNA5SP473	.	0	0	1
100873719	RNA5SP477	.	0	0	1
100873288	RNA5SP49	.	0	0	1
100873559	RNA5SP508	.	0	0	1
100873289	RNA5SP51	.	0	0	1
100873308	RNA5SP74	.	0	0	1
100873318	RNA5SP85	.	0	0	1
100873324	RNA5SP91	.	0	0	1
6035	RNASE1	.	0	0	1
6036	RNASE2	.	0	0	1
6038	RNASE4	.	0	0	1
246243	RNASEH1	.	0	0	1
10535	RNASEH2A	.	0	0	1
79621	RNASEH2B	.	0	0	1
84153	RNASEH2C	.	0	0	1
440400	RNASEK	.	0	0	1
8635	RNASET2	.	0	0	1
390	RND3	.	0	0	1
9921	RNF10	.	0	0	1
7844	RNF103	.	0	0	1
54778	RNF111	.	0	0	1
55905	RNF114	.	0	0	1
55298	RNF121	.	0	0	1
55658	RNF126	.	0	0	1
79589	RNF128	.	0	0	1
55819	RNF130	.	0	0	1
9604	RNF14	.	0	0	1
50862	RNF141	.	0	0	1
9781	RNF144A	.	0	0	1
255488	RNF144B	.	0	0	1
153830	RNF145	.	0	0	1
81847	RNF146	.	0	0	1
378925	RNF148	.	0	0	1
284996	RNF149	.	0	0	1
57484	RNF150	.	0	0	1
220441	RNF152	.	0	0	1
494470	RNF165	.	0	0	1
254225	RNF169	.	0	0	1
81790	RNF170	.	0	0	1
51255	RNF181	.	0	0	1
221687	RNF182	.	0	0	1
100852405	RNF185-AS1	.	0	0	1
25897	RNF19A	.	0	1	1
127544	RNF19B	.	0	0	1
57674	RNF213	.	0	0	1
257160	RNF214	.	0	0	1
54476	RNF216	.	0	0	1
79596	RNF219	.	0	0	1
11237	RNF24	.	0	0	1
55072	RNF31	.	0	0	1
152006	RNF38	.	0	0	1
6047	RNF4	.	1	0	1
9810	RNF40	.	0	0	1
22838	RNF44	.	0	0	1
6048	RNF5	.	0	0	1
6049	RNF6	.	0	0	1
9025	RNF8	.	0	0	1
84900	RNFT2	.	0	0	1
6050	RNH1	.	0	0	1
55599	RNPC3	.	0	0	1
10921	RNPS1	.	0	0	1
106481623	RNU1-103P	.	0	0	1
26861	RNU1-11P	.	0	0	1
100873860	RNU1-16P	.	0	0	1
106481956	RNU1-94P	.	0	0	1
26824	RNU11	.	0	0	1
267010	RNU12	.	0	0	1
26823	RNU12-2P	.	0	0	1
6066	RNU2-1	.	0	0	1
26855	RNU2-2P	.	0	0	1
106480227	RNU2-70P	.	0	0	1
26835	RNU4-1	.	0	0	1
106481870	RNU4-25P	.	0	0	1
106481188	RNU4-52P	.	0	0	1
106479597	RNU4-85P	.	0	0	1
26828	RNU5F-1	.	0	0	1
106481499	RNU6-1009P	.	0	0	1
106481208	RNU6-100P	.	0	0	1
106481510	RNU6-1043P	.	0	0	1
106480034	RNU6-1065P	.	0	0	1
106480039	RNU6-1077P	.	0	0	1
106480636	RNU6-1081P	.	0	0	1
106480052	RNU6-1105P	.	0	0	1
106480055	RNU6-1112P	.	0	0	1
106481540	RNU6-1141P	.	0	0	1
106481938	RNU6-1144P	.	0	0	1
106480644	RNU6-1164P	.	0	0	1
106481942	RNU6-1201P	.	0	0	1
106480701	RNU6-1235P	.	0	0	1
106480653	RNU6-1263P	.	0	0	1
106480655	RNU6-1279P	.	0	0	1
106481948	RNU6-1285P	.	0	0	1
106480656	RNU6-1292P	.	0	0	1
106481218	RNU6-130P	.	0	0	1
106480658	RNU6-1310P	.	0	0	1
106481950	RNU6-1315P	.	0	0	1
106480141	RNU6-1318P	.	0	0	1
106480411	RNU6-1330P	.	0	0	1
106480555	RNU6-141P	.	0	0	1
106480556	RNU6-147P	.	0	0	1
106481230	RNU6-171P	.	0	0	1
106479654	RNU6-197P	.	0	0	1
106479668	RNU6-228P	.	0	0	1
106481257	RNU6-251P	.	0	0	1
106479684	RNU6-266P	.	0	0	1
106479700	RNU6-300P	.	0	0	1
106480390	RNU6-325P	.	0	0	1
106481287	RNU6-341P	.	0	0	1
106478920	RNU6-37P	.	0	0	1
106479742	RNU6-398P	.	0	0	1
106479757	RNU6-432P	.	0	0	1
106481315	RNU6-433P	.	0	0	1
106479759	RNU6-437P	.	0	0	1
106479764	RNU6-448P	.	0	0	1
106481336	RNU6-493P	.	0	0	1
106479786	RNU6-497P	.	0	0	1
26825	RNU6-50P	.	0	0	1
106479794	RNU6-516P	.	0	0	1
106481349	RNU6-532P	.	0	0	1
106481902	RNU6-547P	.	0	0	1
106479810	RNU6-549P	.	0	0	1
106479822	RNU6-577P	.	0	0	1
106479828	RNU6-593P	.	0	0	1
106479829	RNU6-595P	.	0	0	1
106481377	RNU6-620P	.	0	0	1
106479848	RNU6-637P	.	0	0	1
106481383	RNU6-638P	.	0	0	1
106480599	RNU6-660P	.	0	0	1
106481773	RNU6-674P	.	0	0	1
106479865	RNU6-678P	.	0	0	1
